Time	CPU Temperature	CPU Frequency	Ambient Temperature
1465.1	37.4	1000.3	29.0
1467.3	37.0	1500.4	29.0
1469.4	37.4	800.2	29.0
1471.6	37.0	1500.4	29.0
1473.7	37.0	1000.2	29.0
1475.9	36.5	900.2	29.0
1478.0	37.0	1000.3	29.0
1480.2	37.4	1500.3	29.0
1482.3	37.9	900.2	29.0
1484.5	36.5	1000.3	29.0
1486.7	37.0	900.2	29.0
1488.8	36.0	1000.3	29.0
1491.0	36.0	1000.3	29.0
1493.1	36.5	1000.2	29.0
1495.3	36.5	900.2	29.0
1497.5	36.5	1500.3	29.0
1499.6	36.5	1000.2	29.0
